UMAP1	UMAP2	UMAP3	Mitocheck_Phenotypic_Class
7.4109197	7.942048	2.3803945	UndefinedCondensed
8.0301	6.068907	2.7771215	Apoptosis
7.08414	7.0394483	4.024965	Apoptosis
6.9986377	7.3858604	3.9124439	Apoptosis
7.2664557	6.789426	2.9392285	Apoptosis
6.08401	7.1635203	3.0678585	UndefinedCondensed
7.3375816	6.9411182	3.8597145	Apoptosis
6.596704	7.9344788	3.7714443	Apoptosis
7.434971	7.9485774	2.3352532	UndefinedCondensed
4.4047174	6.2917547	2.8686247	Polylobed
4.405841	6.126656	2.9857397	Polylobed
4.378255	6.137365	2.977759	Polylobed
4.313027	6.341108	3.0058784	Polylobed
4.216035	7.391775	3.3344576	Interphase
3.6705196	9.177242	3.1519227	Interphase
4.5159736	6.661493	1.9110221	Binuclear
4.384496	6.770806	1.8833662	Binuclear
5.301665	6.947038	2.362415	Interphase
5.4460196	6.716988	2.0574656	Interphase
4.6512294	8.622549	2.4642723	Interphase
4.2653394	7.2598643	2.1231918	Interphase
5.3670607	8.909678	3.059171	Interphase
6.5975256	6.4045486	2.1216094	Interphase
3.2697783	6.5796027	4.416748	Polylobed
3.1965704	6.7135773	4.311141	Polylobed
3.2231607	7.706046	4.1380005	Polylobed
6.1971045	6.58879	2.9227931	MetaphaseAlignment
7.656098	6.2282305	3.1967707	MetaphaseAlignment
6.695998	6.314283	2.2119434	MetaphaseAlignment
7.6354766	6.2207103	3.0900934	Polylobed
4.499887	7.770076	2.4945207	Binuclear
5.769635	6.639097	2.2394567	Binuclear
5.7803054	6.56017	2.207994	Binuclear
4.0543475	7.1387677	2.7493134	Large
8.250065	6.2061486	2.638031	MetaphaseAlignment
8.206768	6.1905875	2.454649	MetaphaseAlignment
8.556386	5.9931984	2.3867722	MetaphaseAlignment
7.867908	5.78499	3.3815033	MetaphaseAlignment
5.852006	8.069555	3.745296	MetaphaseAlignment
4.4257607	6.8810835	3.5717425	Polylobed
4.0472064	7.517134	3.598771	Polylobed
4.7433767	5.5043592	5.4019527	Polylobed
5.0476413	5.5470033	5.114879	Polylobed
4.7622128	5.62769	5.1726213	Polylobed
4.9901123	5.5999064	5.018296	Polylobed
3.5434866	6.5764074	4.6016245	Grape
4.9225564	5.5421734	5.0826855	Polylobed
3.5133939	6.636593	4.611504	Grape
3.5472639	6.6543765	4.530634	Grape
5.1655374	7.1744456	5.1756425	Grape
5.2704678	6.777565	5.2208304	Grape
5.5904922	5.676172	5.4302216	Grape
4.411498	6.554874	3.8991842	Artefact
4.7325473	6.5527263	3.462697	Artefact
4.649363	6.518826	3.4933858	Artefact
6.444349	6.261723	3.526034	Polylobed
4.3835964	6.522269	3.7788994	Artefact
4.5561695	6.67864	3.666324	Artefact
5.4189777	6.917734	4.760687	Polylobed
3.979862	6.625658	3.943399	Artefact
5.2830615	6.967429	4.727775	Polylobed
3.9634154	6.6249456	3.8720505	Artefact
4.007772	8.790379	5.134395	Polylobed
4.0103583	8.801533	5.1268344	Polylobed
4.0501156	8.822711	5.0885696	Polylobed
4.7625155	4.595466	4.6730566	Grape
3.9877565	8.79188	5.12915	Polylobed
4.007044	8.545522	5.031488	Polylobed
3.9865992	8.79116	5.132724	Polylobed
3.769761	7.000827	3.7640238	Grape
3.376504	7.947766	3.8695645	Grape
3.6513517	7.1527505	3.9133422	Grape
4.8320904	4.545751	4.7150745	Grape
3.972316	8.773933	5.061415	Polylobed
3.553074	7.732224	3.8794944	Grape
3.5377188	7.7362447	3.824963	Grape
4.814955	4.535114	4.706814	Grape
4.8227334	4.52504	4.716284	Grape
3.9615598	8.781969	5.1262374	Polylobed
4.7935553	4.5356183	4.700623	Grape
4.8093367	4.5520005	4.701108	Grape
4.1055512	6.7997193	3.8616183	Polylobed
4.1760373	6.8538556	4.0814357	Polylobed
5.129432	5.834716	4.7257557	Polylobed
3.62005	6.0755663	4.5727177	Polylobed
3.6473296	6.0249476	4.575034	Polylobed
3.5512524	6.1458435	4.433927	Polylobed
3.6640563	6.0086403	4.5633626	Polylobed
3.632556	6.1000433	4.5167394	Polylobed
4.2597046	6.659327	4.1653523	Polylobed
3.5660892	7.2314687	4.866074	Grape
3.5533903	7.319689	4.8985443	Grape
3.5665567	7.2326126	4.910576	Grape
3.576623	7.058191	4.825596	Grape
3.6303291	6.769085	4.730077	Grape
4.3399997	6.4879637	4.521924	Grape
3.6945405	6.326947	4.609851	Grape
4.3364806	6.671213	4.202068	Grape
4.042822	6.956045	4.4109025	Grape
3.8754225	7.2298365	4.547227	Grape
3.9519806	6.888787	4.4272346	Grape
3.9398842	7.368636	4.6323752	Grape
3.9428236	7.1903915	4.5443316	Grape
5.570057	5.685546	2.9364855	Polylobed
5.5400367	5.7626395	2.994367	Polylobed
5.56227	5.9400973	3.04014	Polylobed
5.2526593	6.209154	4.5225883	Polylobed
5.600562	6.515006	5.330698	Polylobed
4.106913	6.567788	4.079859	Grape
5.013732	8.011872	4.6994877	Grape
3.9851775	6.648088	4.1860776	Grape
3.3565805	8.546107	3.4944947	Polylobed
4.9866624	7.994262	4.6940093	Grape
5.0623026	5.65734	5.241617	Polylobed
5.0203314	7.9364386	4.671811	Grape
4.9090543	5.568801	5.2680864	Polylobed
5.1851397	8.253356	3.9132035	Polylobed
3.5019083	7.7636895	3.8073707	Grape
3.4778748	7.7826133	3.8171773	Grape
3.4981866	8.786228	3.1373706	Polylobed
5.0381403	7.9504395	4.6750684	Grape
3.4611664	7.8404903	3.8155372	Grape
3.4716518	7.8219438	3.8768446	Grape
5.0396295	7.90204	4.6461296	Grape
5.4307556	8.686955	3.9314468	Polylobed
5.513462	6.205206	4.699621	Polylobed
3.4172218	8.878456	3.3114986	Polylobed
5.0496206	8.000896	4.6802683	Grape
4.936768	5.651721	5.178089	Polylobed
4.9507885	5.588414	5.1288652	Polylobed
4.2785487	5.602301	3.5204978	Grape
5.0560317	5.5739727	5.4395947	Grape
5.068311	5.602331	5.431949	Grape
4.618657	5.551635	3.5830183	Grape
5.1117797	5.5767684	5.4917803	Grape
6.2187824	6.6740985	3.0113707	Polylobed
6.2345266	6.299779	3.8319845	Polylobed
3.560711	6.1026754	4.890931	Grape
4.3825135	5.6382275	5.131222	Polylobed
4.7721195	5.5797	5.194732	Polylobed
3.563639	6.165514	4.8433876	Grape
3.579865	6.1903524	4.8660207	Grape
3.5498776	6.8841166	4.823264	Grape
3.6030095	6.2180243	4.853689	Grape
3.584715	6.8284216	4.826108	Grape
3.5885406	6.654638	4.765228	Grape
3.6078846	6.38704	4.7297435	Grape
3.5949893	6.552549	4.727963	Grape
4.853709	5.7956862	4.0592604	Grape
4.4730577	6.5974407	4.1862736	Grape
4.7120733	6.610111	4.1493425	Grape
3.8930304	6.905931	4.4106593	Grape
4.0713897	6.6495132	4.4093347	Grape
5.112826	6.6753507	3.2574947	Polylobed
5.25695	6.3145037	3.2020395	Polylobed
5.2704644	6.2042623	3.1496775	Polylobed
4.771086	6.5758476	3.2567644	Polylobed
4.7037387	6.605933	3.3316574	Polylobed
4.4711924	6.674832	3.6043403	Polylobed
5.5044336	6.6425023	3.7697928	Polylobed
4.2441015	8.6735735	5.1437693	Grape
4.2280483	8.670419	5.1244655	Grape
4.2278395	8.601776	5.0440583	Polylobed
4.2448015	8.663351	5.118623	Grape
4.818128	7.615405	2.8605468	Polylobed
4.8172474	4.550782	4.716535	Grape
4.239761	8.657045	5.115576	Grape
4.363021	8.450876	4.8176165	Polylobed
4.221409	8.653457	5.106674	Grape
4.807578	4.5339437	4.7147202	Grape
4.8136044	4.522359	4.712561	Grape
4.810409	4.528455	4.711815	Grape
4.4287615	9.072009	3.1668262	Polylobed
4.317715	7.2495685	3.406906	Polylobed
4.624697	7.481614	3.3114927	Polylobed
6.1260185	7.610109	2.685643	Polylobed
5.25544	5.99775	2.8816202	Polylobed
5.496872	6.171991	2.4985857	Polylobed
5.337825	5.4711266	4.1402345	Polylobed
5.358562	5.500596	4.0783434	Polylobed
5.329226	5.461247	4.1845813	Polylobed
7.6200905	6.893309	3.8280973	Prometaphase
7.671651	6.9407415	4.0337424	Prometaphase
4.102007	9.260854	3.2686431	Binuclear
4.8470063	9.009476	3.1532977	Binuclear
3.981462	6.8200493	4.2542644	Polylobed
3.8474104	6.7225018	4.346074	Polylobed
3.8464777	6.797673	4.4554124	Polylobed
3.8477442	6.6907763	4.3545685	Polylobed
5.9505157	7.468924	2.8643048	Binuclear
4.0410028	6.976044	3.7068355	Binuclear
1.8738481	7.098806	5.0015044	Polylobed
1.810074	7.203902	4.9744196	Polylobed
1.7780373	7.095275	4.948556	Polylobed
1.8473281	7.1512737	4.9444475	Polylobed
3.9415305	8.825311	4.522857	Polylobed
1.9122636	7.3027425	4.909389	Polylobed
2.2737827	6.856044	4.981469	Polylobed
2.226985	7.4344454	4.946687	Polylobed
2.857902	5.4345655	3.3489363	Polylobed
2.8636298	5.4508343	3.3505218	Polylobed
2.8714747	5.4567313	3.3670864	Polylobed
2.1737895	7.516804	4.959591	Polylobed
2.2343493	7.4998364	4.909472	Polylobed
2.1733663	7.5207114	4.9325333	Polylobed
2.4051068	7.2907796	4.722072	Polylobed
2.8656306	5.4656925	3.3675935	Polylobed
2.1589992	7.588348	4.9117675	Polylobed
2.2019787	7.686437	4.8780174	Polylobed
3.9810226	7.565047	2.8548968	Binuclear
3.8745508	7.1958776	2.855256	Binuclear
3.0713403	8.510689	3.6571279	Binuclear
5.508072	8.71862	2.8379345	Interphase
3.188232	8.503015	3.655316	Binuclear
3.8914835	6.3638034	2.6371152	Binuclear
3.8830214	6.494271	2.5625064	Binuclear
3.5348823	7.6996956	3.857863	Large
6.169201	7.4151096	2.9423141	Binuclear
4.72023	8.4714365	2.3484921	Binuclear
2.6697633	6.0437946	2.908402	Polylobed
2.6980245	6.0491204	2.9077883	Polylobed
2.7441247	6.0652275	2.9127398	Polylobed
2.7297568	6.0378633	2.9075892	Polylobed
2.9070475	6.043391	2.8796313	Polylobed
2.7459123	6.0698843	2.9026155	Polylobed
2.3801596	5.9706836	3.042984	Binuclear
2.4212902	6.024094	3.0566006	Binuclear
2.3717182	5.9857535	3.054967	Binuclear
2.395121	5.987844	3.0676098	Binuclear
3.8783708	6.990447	2.385911	Binuclear
4.0416255	6.925357	2.3419764	Binuclear
3.9093325	7.0517297	2.367634	Binuclear
3.909359	5.803748	3.5062928	Large
4.3105507	5.7033806	3.2793772	Binuclear
4.428963	5.4631705	3.3315935	Binuclear
4.854496	5.352281	3.6701415	Polylobed
5.399311	6.652127	3.6715229	Artefact
5.239142	6.5759053	3.5394695	Artefact
4.0999093	8.466524	4.3989587	Artefact
3.9541957	8.353969	4.413621	Artefact
6.0587673	6.6471543	3.0525546	Artefact
3.9765146	8.439673	4.4287934	Artefact
6.072123	6.655853	3.018056	Artefact
6.071883	6.629351	3.0682065	Artefact
3.8732166	8.424698	4.5087953	Artefact
4.775902	5.9512367	3.5764732	Polylobed
4.728957	6.0389767	3.3304007	Polylobed
3.9098787	6.934973	2.2465806	Binuclear
4.8985095	6.120358	3.5883691	Polylobed
3.976912	6.9545913	2.2365437	Binuclear
4.9115868	5.987795	3.6188264	Polylobed
2.3711348	5.90188	3.0694761	Binuclear
2.3494487	5.875073	3.0548236	Binuclear
2.3419857	5.884745	3.039904	Binuclear
2.3689964	5.887297	3.0812223	Binuclear
3.9059925	7.0019073	2.384375	Binuclear
3.9154582	7.041059	2.4096184	Binuclear
3.8469272	7.0296183	2.4581704	Binuclear
3.9715774	6.998779	2.347605	Binuclear
4.191369	6.390806	4.2749386	Polylobed
3.7264638	6.2143326	4.3551593	Polylobed
3.7773256	6.212218	4.514121	Polylobed
1.9811497	6.914598	4.9942565	Polylobed
1.9210002	6.997464	5.0429835	Polylobed
1.9413786	6.993945	4.973931	Polylobed
1.8562143	6.9851265	5.0270357	Polylobed
3.3488913	5.472009	3.4384904	Polylobed
2.0088704	6.8441167	4.938968	Polylobed
3.2829633	5.424544	3.345645	Polylobed
3.2723477	5.40407	3.420074	Polylobed
1.9925421	6.975816	4.9936185	Polylobed
3.3102305	5.3891907	3.4086015	Polylobed
2.187103	6.871957	5.0193763	Polylobed
2.0272498	7.0463715	5.030961	Polylobed
5.022382	5.7035446	5.5083594	Polylobed
5.219241	5.460779	6.233398	Polylobed
5.1511173	5.487848	5.783787	Polylobed
2.124825	7.586429	4.9928246	Polylobed
2.105989	7.494246	5.000246	Polylobed
2.127441	7.538302	4.9998465	Polylobed
2.7926352	5.3410707	3.1942816	Polylobed
2.7646613	5.3120294	3.1877985	Polylobed
2.9053762	5.3693867	3.258374	Polylobed
2.1697996	7.492645	4.9959974	Polylobed
2.1494775	7.66669	4.9658303	Polylobed
2.8640425	5.4147105	3.2764902	Polylobed
2.1650703	7.616961	4.976261	Polylobed
2.9238718	6.2991247	3.327061	Polylobed
3.038507	6.2973127	3.3400967	Polylobed
3.008745	6.3808556	3.3828053	Polylobed
3.2469568	6.3946314	3.4710224	Polylobed
7.0904984	8.169109	3.3261347	Metaphase
6.854826	7.93633	3.4181547	MetaphaseAlignment
6.2246103	9.176984	2.7650669	MetaphaseAlignment
6.8023224	6.5438004	3.0770113	Prometaphase
7.3171396	6.9073205	3.7700543	Apoptosis
7.7391996	6.671427	3.758218	MetaphaseAlignment
8.295926	6.078294	2.464645	Prometaphase
7.2716284	6.307435	3.5024784	Apoptosis
8.226626	5.9746246	2.6478863	Prometaphase
7.3644114	7.764564	2.5934823	Apoptosis
8.622411	5.972766	2.3486092	Apoptosis
4.733113	7.106695	2.2249784	Binuclear
8.075347	5.8103375	3.506016	Apoptosis
5.020829	6.8055663	2.3013744	Binuclear
5.5460057	8.875258	2.7742558	Prometaphase
5.8102813	8.195008	2.5766196	Prometaphase
3.884891	8.204206	2.6117897	Binuclear
4.0113845	8.019142	2.4907045	Binuclear
7.342607	8.145662	2.5576208	Prometaphase
7.3731437	8.149536	2.5452774	Prometaphase
5.1940207	7.5003185	2.6268582	Prometaphase
7.217391	7.0052214	2.9946084	Prometaphase
7.3820686	8.13289	2.6524978	Prometaphase
5.936575	6.9229274	3.060585	Polylobed
5.8361173	7.0554056	2.8668945	Polylobed
5.769876	7.2511373	2.7809086	Polylobed
8.396303	6.391072	2.1913798	Apoptosis
8.451073	6.268949	2.3305645	Apoptosis
5.724736	6.431042	3.5611334	Binuclear
5.651541	6.4476585	2.736871	Binuclear
4.176912	7.114331	2.1799018	Binuclear
4.1411366	7.130853	2.1981347	Binuclear
6.166618	8.077642	3.0401664	Artefact
6.981244	7.9622397	2.90608	Prometaphase
6.3267994	8.076969	2.6032963	Polylobed
5.6848793	7.2382884	2.4983447	Polylobed
6.0201297	7.939627	2.5268655	Polylobed
5.537713	6.637232	2.7460072	Binuclear
5.6553273	6.718301	2.7838047	Binuclear
7.4168944	8.042743	2.9290614	Prometaphase
8.711028	5.9517536	2.2183099	Apoptosis
5.090398	6.071677	3.4407632	Binuclear
5.148128	6.201924	3.2988772	Binuclear
4.913552	5.906951	3.7594872	Artefact
5.063968	6.059932	3.5517192	Artefact
8.617427	6.030442	2.3781307	Apoptosis
8.610479	6.0150585	2.296785	UndefinedCondensed
7.319992	7.5848036	2.5779636	Prometaphase
7.7627573	6.770484	2.397246	Prometaphase
8.333264	6.379332	2.0292585	Prometaphase
6.715897	7.6146264	2.9275088	Prometaphase
7.2683725	7.1120887	2.5532987	Prometaphase
6.454624	8.275035	2.6744134	Polylobed
5.6615167	6.9054127	2.6786332	Prometaphase
6.4434457	8.151109	2.6615555	Polylobed
6.466838	8.244548	2.6901853	Polylobed
7.6170545	6.895194	3.1802251	Prometaphase
8.659328	6.025853	2.2333493	Apoptosis
7.1925864	7.827002	3.0020308	Prometaphase
6.145806	9.088567	2.9642882	Prometaphase
7.3207793	8.014487	2.7761183	Prometaphase
7.195383	8.316246	2.5316675	Prometaphase
7.818361	7.762929	1.895456	Prometaphase
5.1071444	6.226773	3.028739	Binuclear
5.3103814	6.404167	2.9749136	Binuclear
5.3255363	6.361855	3.0434895	Artefact
7.241873	7.092788	2.6602275	Prometaphase
4.537549	5.6461444	4.648159	Polylobed
4.5853043	5.9126477	3.6514206	Polylobed
4.5335975	5.827986	3.6974003	Polylobed
4.671938	5.545589	4.729847	Polylobed
4.794524	5.992921	3.5243726	Artefact
4.442233	5.8410006	3.5514085	Polylobed
4.578762	5.886419	3.714248	Polylobed
4.5546484	5.5995827	4.6220055	Polylobed
4.886382	6.633058	3.9583685	Polylobed
4.577478	5.830241	3.6963596	Polylobed
4.462527	7.287629	2.3090308	Polylobed
3.3711321	6.7850766	4.3717866	Polylobed
7.437008	6.2547426	3.2398636	Artefact
7.3558664	6.260433	3.1189003	Artefact
5.5104513	6.3465724	3.6797657	Binuclear
5.4406767	6.1533065	3.0004735	Binuclear
7.45935	7.5551906	2.815912	Prometaphase
7.511224	7.0795937	2.6082923	Prometaphase
7.7999926	6.0441866	3.4777138	Apoptosis
6.6157246	7.742109	3.1795733	Prometaphase
4.0581207	6.3575406	3.4155242	Binuclear
3.7841034	6.59147	3.3376293	Binuclear
7.425475	8.060204	2.8837788	Prometaphase
6.7135167	7.7680464	3.3382485	Prometaphase
6.2538123	8.9721575	2.8779767	Prometaphase
6.490367	8.207372	2.6675258	Polylobed
5.1532335	6.1952558	3.562512	Polylobed
6.5703745	7.723158	3.1711285	Prometaphase
6.472021	8.12694	2.6695368	Polylobed
7.0925465	6.6720123	2.688344	Prometaphase
5.624757	6.872903	2.7324104	Polylobed
5.4071946	6.956803	2.7786202	Polylobed
5.8757668	6.96001	3.1122613	Polylobed
7.256785	6.798415	2.3851361	Prometaphase
7.382513	6.5452175	4.170233	Prometaphase
3.026835	8.698735	3.873741	Polylobed
8.575166	5.998195	3.5060446	Apoptosis
2.9586182	8.749669	3.7248397	Polylobed
2.8593085	9.117785	3.599043	Polylobed
3.600662	9.200042	3.0760365	Binuclear
3.8749707	8.764491	2.8145003	Binuclear
5.7568083	9.187842	2.597154	Binuclear
7.1956177	7.9187207	3.0683746	MetaphaseAlignment
5.6750865	9.118993	2.507446	Binuclear
6.0700126	9.145418	2.781692	MetaphaseAlignment
5.53065	6.8782854	2.7135746	Prometaphase
6.536252	8.003819	3.6082275	MetaphaseAlignment
8.118759	6.407931	2.6275811	MetaphaseAlignment
5.1152	7.187668	4.3280025	Polylobed
7.4602547	6.518823	2.9361534	Prometaphase
5.0886836	7.329638	4.4021287	Polylobed
5.1348634	7.3329916	4.326191	Polylobed
3.897389	6.8910627	3.557152	Polylobed
5.0704126	7.398883	4.400047	Polylobed
3.3302367	6.578916	3.7289853	Polylobed
3.3632188	6.701571	3.5895727	Polylobed
3.4296114	6.6034813	3.532205	Polylobed
7.1043835	6.40852	3.3718722	Apoptosis
6.1448693	7.3991776	3.1563337	Artefact
6.209932	7.398725	3.0342288	Artefact
6.1601377	7.469493	3.0124776	Artefact
6.421193	7.7597466	3.286541	Artefact
8.506894	6.0295186	2.3590722	Apoptosis
8.069229	6.2350936	2.9395924	Apoptosis
4.630898	7.0517583	2.1922073	Binuclear
4.7841287	6.975923	2.1947346	Binuclear
8.093682	6.213621	2.907687	Apoptosis
6.547764	8.150523	3.1468117	Metaphase
8.650416	5.9860454	2.2913241	Apoptosis
3.9268315	7.105355	2.3701744	Binuclear
3.9984665	8.149043	2.4257886	Binuclear
5.1340876	7.17312	2.5781558	Binuclear
4.3340406	7.247576	2.9222407	Binuclear
6.6997533	7.293235	2.9929	Hole
8.15393	6.8145304	1.8771793	SmallIrregular
8.148406	6.7671824	1.9229811	Hole
6.364607	9.335175	2.4500537	SmallIrregular
8.030214	7.349891	1.8032371	Hole
6.8158383	8.261196	2.1452913	SmallIrregular
7.7484565	6.8958187	2.2585018	SmallIrregular
6.3189263	8.014491	2.2084405	SmallIrregular
8.274459	6.603122	2.0349896	Hole
5.958154	9.238094	2.4977047	SmallIrregular
7.9590564	6.726719	2.2091398	Hole
7.0312343	7.9300094	2.1729472	SmallIrregular
7.0215664	8.30985	2.3348215	SmallIrregular
6.8431883	8.605904	2.0716603	UndefinedCondensed
6.127872	8.988332	2.7704532	SmallIrregular
6.5117445	9.328057	2.3734293	SmallIrregular
6.4491234	9.325293	2.465368	Hole
7.692343	7.760308	2.0106504	Hole
7.0855646	6.537526	2.782743	Hole
7.31288	6.6978188	2.865107	SmallIrregular
8.0819645	6.649943	1.9746177	Hole
7.0468273	8.200757	2.3533604	SmallIrregular
7.243181	7.477952	2.3521497	SmallIrregular
7.8852887	7.6715174	1.8585912	SmallIrregular
5.497784	7.968624	3.8373475	Folded
7.114508	7.873069	2.015123	Hole
8.226562	6.6826477	1.8950119	Hole
7.6782002	7.7512207	2.0039892	Hole
8.58288	5.990592	2.3452334	Apoptosis
8.679574	5.917721	2.3605962	Apoptosis
8.636758	5.9044333	2.4671476	Apoptosis
8.673072	5.9304914	2.389855	Apoptosis
8.66505	5.926168	2.3623855	Apoptosis
6.4945297	9.318828	2.4305892	Hole
6.4845796	9.326346	2.4361904	SmallIrregular
6.6288023	8.830366	3.0600145	SmallIrregular
9.008241	5.9484844	3.3124506	Apoptosis
7.352968	7.8600864	1.9808621	Hole
8.9864645	5.9686694	3.502572	Apoptosis
6.8327794	7.90742	2.0937428	SmallIrregular
6.341625	6.1527796	2.5224316	Elongated
6.6639957	7.0512304	3.2869732	SmallIrregular
7.1203814	7.914335	2.0739553	Hole
8.325439	6.382889	1.9732538	Hole
7.377417	7.838291	1.993203	SmallIrregular
7.1533213	7.8872924	2.081151	Hole
8.215563	6.656803	1.9277656	Hole
8.362618	6.3171654	1.9855958	SmallIrregular
6.157221	9.080045	2.9264	SmallIrregular
6.4372926	9.322906	2.4494722	SmallIrregular
7.5574927	7.859201	2.0060456	SmallIrregular
7.325547	8.113534	2.6672568	SmallIrregular
7.265882	8.086817	2.3484921	SmallIrregular
7.1989503	7.917653	2.2878482	Prometaphase
2.8821316	8.218865	4.03594	Polylobed
6.5400043	7.1901946	3.4082174	Binuclear
4.1745872	7.7096868	2.8942766	Binuclear
6.7521653	6.9062576	3.3228655	Interphase
4.190641	5.9407997	2.877733	Elongated
4.1322637	5.8327637	3.4429495	Polylobed
4.441465	5.7139745	3.4728363	Polylobed
4.439688	5.9789515	3.821637	Polylobed
5.7619877	7.4974504	3.3167703	Interphase
3.4539225	9.498236	2.896564	Polylobed
3.3508208	7.613209	2.800519	Binuclear
3.8121886	6.9500966	3.271365	Binuclear
5.8391085	6.2917995	2.4785342	Interphase
5.313131	7.1716447	2.406911	Interphase
6.7167907	6.5957785	3.7957225	Polylobed
6.634462	6.666956	3.8212628	Polylobed
6.685194	6.6430655	3.7734706	Polylobed
5.7574525	7.4942408	3.0365248	Artefact
5.9562573	7.7301645	3.1568851	Large
4.39542	5.243746	3.4066675	Large
4.3433604	5.2926655	3.4467409	Large
3.4060557	7.1690683	3.8531358	Polylobed
3.6511261	6.698717	3.9800472	Polylobed
3.1461856	7.01046	4.2423778	Polylobed
7.3240876	6.567053	3.8218186	Apoptosis
3.0464592	8.7209	4.0286236	Polylobed
3.3277533	8.127148	3.5071838	Polylobed
3.3470142	8.36735	3.533961	Polylobed
4.1818647	8.803134	2.831708	Polylobed
4.058344	8.822795	2.7479239	Polylobed
4.2043004	8.649168	2.679629	Polylobed
3.2795475	9.654837	3.1236484	Interphase
4.364418	8.724168	2.9220798	Interphase
6.447711	6.5940895	2.9966135	MetaphaseAlignment
5.8279877	8.841824	3.561782	MetaphaseAlignment
5.8507633	8.851572	3.538998	MetaphaseAlignment
4.009934	8.379134	2.8377094	Interphase
3.639065	5.1698604	4.159867	Polylobed
3.74132	5.094008	4.1351357	Polylobed
4.070004	7.882345	2.832634	Binuclear
3.931481	8.695541	2.9481924	Binuclear
5.8762164	7.371447	2.6388674	Interphase
6.2711453	6.922646	3.3828306	Elongated
4.741061	7.0021453	2.940448	Elongated
6.673765	6.8801384	3.6547642	MetaphaseAlignment
3.4537864	9.694861	2.9564183	Interphase
6.6059155	6.8191366	3.4107702	Interphase
4.288556	8.352094	2.5139713	Interphase
4.1388803	8.216861	2.4743242	Binuclear
4.176534	8.520617	2.5105894	Binuclear
8.83031	6.051635	3.6797884	Prometaphase
8.694246	6.2201276	3.7359297	Prometaphase
8.342062	6.1691113	2.9034128	Metaphase
8.971909	5.9771285	3.682746	Prometaphase
9.061856	5.843346	3.7338905	Prometaphase
8.188165	6.3357925	2.9483144	Metaphase
8.062504	6.1641226	3.8462558	Prometaphase
9.061957	6.0091643	3.8971424	Prometaphase
8.578713	6.136675	3.7855167	Prometaphase
7.6378164	6.574695	3.7942128	Prometaphase
8.803302	6.06671	3.47823	Prometaphase
7.949582	6.4910607	3.5016677	Prometaphase
8.03629	6.435152	3.862216	Prometaphase
8.371979	6.4940915	3.7040575	Prometaphase
8.204562	5.7903423	3.3672745	Prometaphase
8.731265	5.7366343	3.4924974	Prometaphase
9.016916	5.9352093	3.7099285	Prometaphase
8.883083	6.002335	3.6562836	Prometaphase
7.3330803	6.3807006	3.1940827	Prometaphase
7.112944	6.7413607	3.3619099	Prometaphase
7.3492813	6.5335135	4.131301	Prometaphase
5.7450147	8.152755	2.57639	Prometaphase
7.44635	6.5349517	4.2238526	Prometaphase
8.821399	6.1881776	3.7370565	Prometaphase
8.811206	6.19082	3.7740605	Prometaphase
8.541113	6.1351647	3.4777086	Prometaphase
8.742927	6.1276135	3.7498045	Prometaphase
8.393986	6.5371385	3.9249852	Prometaphase
7.6183276	6.617466	3.626348	Prometaphase
8.742471	6.075173	3.365417	Apoptosis
7.592215	6.415908	3.8265662	Prometaphase
7.426786	6.188963	3.1269343	Prometaphase
7.6951313	6.409711	3.5707414	Prometaphase
8.389585	6.0911174	2.396865	Apoptosis
8.1697035	5.852965	3.4487057	MetaphaseAlignment
4.418043	8.18072	2.4595647	Interphase
3.276878	6.7678795	4.3882413	Polylobed
4.724717	7.4543962	2.2993503	Interphase
3.467967	6.817576	4.2716365	Polylobed
2.8489676	5.824546	4.641007	Polylobed
2.8835754	5.748355	4.632974	Polylobed
2.7835689	7.917027	3.087658	Interphase
6.9357886	6.712224	2.7429802	Interphase
3.8264802	6.220592	3.507667	Binuclear
4.595579	6.65048	4.140379	Binuclear
4.1757784	7.4334106	3.8144276	Binuclear
3.0058465	7.4944515	3.802316	Binuclear
6.116799	8.249909	3.8507047	Prometaphase
6.2150445	7.2247543	2.9273603	MetaphaseAlignment
4.4351907	6.671476	1.9235048	Interphase
4.4400635	6.696851	1.9057857	Interphase
7.7870965	6.6146097	3.431157	MetaphaseAlignment
3.4550345	6.3847427	3.8035755	Binuclear
4.9957056	8.144372	2.3484302	Interphase
4.995229	8.251327	2.3971925	Interphase
3.563571	6.5571046	3.7138672	Binuclear
3.8656886	6.6715546	2.5932527	Polylobed
8.370638	5.733262	3.463335	MetaphaseAlignment
3.6634066	6.8263702	2.972667	Polylobed
7.45064	6.6918697	4.2932725	Prometaphase
4.50889	9.032661	3.2238824	Binuclear
4.894464	8.331978	2.371626	Interphase
4.186359	8.776638	3.1712148	Binuclear
4.394298	7.4714108	3.1833913	Interphase
5.2484164	8.132138	3.9585025	Prometaphase
2.813407	7.8167796	3.0521567	Interphase
3.560421	9.281825	3.0709894	Interphase
5.5134363	6.5078807	1.849436	Interphase
6.43173	6.6475635	3.1706376	MetaphaseAlignment
6.8269196	6.78118	4.2780786	Prometaphase
7.550659	7.1002426	4.006527	MetaphaseAlignment
7.981238	6.108558	3.0959144	MetaphaseAlignment
7.767639	6.2745023	3.8994265	MetaphaseAlignment
7.2399497	6.5337577	4.390532	MetaphaseAlignment
6.0331874	6.818385	5.304132	MetaphaseAlignment
6.746209	7.500696	3.8479347	MetaphaseAlignment
6.2824817	7.040576	5.0491543	Prometaphase
